rank;best_yield;iteration;repetition;best_unc;max_unc;av_unc;std_unc;av_unc_train;av_unc_test;tota_av_unc
4;0.33887046668571447;115;56;0.2225363696385235;0.2591062737666038;0.2270956813683022;0.015650283719592865;0.17478948544908757;0.23144838314437227;0.2270956813683022
13;0.3853403036414653;115;58;0.238964246720823;0.30481557127573183;0.26478388169400696;0.022058474785830097;0.17114243494042194;0.27257632930819814;0.264783881694007
6;0.3647132147527307;116;49;0.22886979846752506;0.2638576121005728;0.23476578852669858;0.015444679119661613;0.17696359481985877;0.23962003062346207;0.23476578852669858
6;0.32512196651489983;117;41;0.2300104019560754;0.2805759530287585;0.23322891441333557;0.018766970411784028;0.17875899316972674;0.2378450094339804;0.23322891441333557
3;0.3526696505005854;116;46;0.23405367354063608;0.27740777150426454;0.24162472021672907;0.018379448555220175;0.17191735813325426;0.24747876121033066;0.241624720216729
6;0.3752801054936083;116;52;0.23687921746149743;0.2871983550607183;0.24333970062352525;0.017245879875353424;0.17338021399815;0.24921491509665133;0.24333970062352525
2;0.3999323424614153;116;55;0.2569128559960371;0.29618380080800766;0.2497898729510913;0.019416546065421796;0.1884975359094673;0.2549372181225474;0.2497898729510913
0;0.3916796512283966;116;54;0.21681978516786654;0.25727302381254247;0.2252771774045411;0.014236993990553648;0.17404679467147685;0.22957951723886344;0.22527717740454112
4;0.30044091269502404;115;59;0.21521206642698149;0.2569305489532429;0.23300492988340893;0.01157753755852411;0.18416217838472215;0.2370694183720162;0.23300492988340893
0;0.3698220418289773;116;53;0.23335803141923644;0.28615925714138457;0.24982343303947122;0.022373882241127428;0.17590574214953456;0.25603105845648066;0.2498234330394712
4;0.3365292440878656;117;47;0.2527114939631636;0.3047201024363808;0.2696470866808925;0.01993452263761456;0.18496954716161132;0.27682314935201807;0.26964708668089254
1;0.2996245561273959;117;45;0.22234874769064294;0.25067849584986235;0.22642595655550113;0.010889907177895085;0.19379563996860688;0.2291912376221871;0.2264259565555011
0;0.34762687438445916;116;51;0.22145712281264768;0.2708389238767169;0.23243669174572182;0.01810228839505986;0.17637608281947464;0.23714467513472914;0.2324366917457218
6;0.4317469273686433;117;43;0.2833285404981846;0.2833285404981846;0.2434722975430772;0.015927412765034985;0.18410829250136285;0.2485031454279682;0.2434722975430772
4;0.4276919942600733;117;44;0.2904546809010774;0.2910246667599543;0.2454526588056499;0.0221553861933105;0.1657282489464104;0.25220896472592447;0.24545265880564993
1;0.34062945867970595;116;57;0.24123085738005623;0.2784026374381533;0.23837975156083915;0.01622980141973119;0.18279882503716705;0.24304745110658157;0.2383797515608392
1;0.31632384291467075;117;48;0.2201144959830901;0.24869548036768785;0.22806532058309617;0.011509669449588087;0.19130529046871345;0.2311805773724506;0.22806532058309614
7;0.3572902918991795;118;40;0.22866287506127145;0.26602361197899854;0.23474687554585763;0.015313845884530457;0.18294326726909158;0.23917672473418886;0.2347468755458576
4;0.3395648664997206;116;56;0.22269643630259964;0.2581492678743983;0.22686415440255484;0.016162197721575868;0.17339077838837308;0.23135486135081712;0.22686415440255484
14;0.3805779363055773;116;58;0.23396398598499157;0.30142103935074893;0.2615664195623472;0.021899235661130095;0.1677384637452953;0.26944611380527533;0.2615664195623472
6;0.3636947634899452;117;49;0.22988181911180544;0.2693198151261398;0.2342943336560098;0.016621637528662057;0.17654056387013844;0.23918872092599888;0.2342943336560098
10;0.32142470436377213;118;41;0.2299246756251261;0.2831441359311364;0.23366590837183285;0.019275274936931135;0.1789617472516355;0.23834379070083914;0.23366590837183285
3;0.3560532754612706;117;46;0.2316060336113165;0.27595239663546767;0.23862746316393743;0.018516842507659333;0.16871411335189965;0.2445523233174999;0.23862746316393738
6;0.3762816018694335;117;52;0.2368672190627807;0.28645669515414884;0.24493785048911235;0.016614057543043275;0.17884323791486764;0.2505390888428619;0.24493785048911235
1;0.39491456086033827;117;55;0.2546122927014545;0.29307353656124135;0.24748201792714045;0.018805998996022952;0.1835855825288025;0.252896970079542;0.24748201792714045
0;0.3897231848816654;117;54;0.2214036917336029;0.2605727538325942;0.22749921804977916;0.014122807552234818;0.17613271845356435;0.23185231123589906;0.22749921804977916
7;0.2981696958247847;116;59;0.21945671274720174;0.25817923640988893;0.23574259240029768;0.010860055531850899;0.18623085210940965;0.23990060022994883;0.23574259240029768
0;0.3649237780317882;117;53;0.2346384536233864;0.2850431122881879;0.2496731583084948;0.021363230942290888;0.17545938031542818;0.2559624615282462;0.2496731583084948
5;0.33796469546808056;118;47;0.2513141008087386;0.3029283928996853;0.2662637041356478;0.020042052895172222;0.18431264972711175;0.27327153281651906;0.26626370413564776
2;0.29077584017097313;118;45;0.21954528020202105;0.24578801974894465;0.22332314110453158;0.010914395947673643;0.18697841531197543;0.2264310646528703;0.22332314110453155
0;0.3521147524852487;117;51;0.22083578820006333;0.2705301409729868;0.23104558831479846;0.01811190582015144;0.17171892975026962;0.23607327124399582;0.23104558831479852
7;0.4295188836929762;118;43;0.2818416137971186;0.2818416137971186;0.23965101740698946;0.01596526320682967;0.1811999389178979;0.24464930751100367;0.23965101740698946
4;0.4304960038105504;118;44;0.2898868474646946;0.2898868474646946;0.2417248416905069;0.022582033029599023;0.16361482903310023;0.24840421379760672;0.24172484169050693
1;0.35122786018936203;117;57;0.23613436592803905;0.27077828779561475;0.23507994409556784;0.014848045486935989;0.18090386968173094;0.23967113684250316;0.23507994409556784
1;0.3189423818802209;118;48;0.2172143151477282;0.249672446342417;0.22829326693502006;0.01277823208314059;0.1945879099539412;0.23117549180760702;0.22829326693502006
7;0.3573519065714353;119;40;0.23124851063163615;0.2681174914768938;0.23591402980457424;0.014603618795382106;0.1865498859635067;0.24017317092806095;0.2359140298045742
4;0.337223141238308;117;56;0.22402235681986185;0.25666641156288383;0.22608231600197762;0.016092284719459806;0.17451024598592485;0.2304528304101177;0.22608231600197762
13;0.38702214652394884;117;58;0.23419732779447477;0.300254764932766;0.2616029117322161;0.022003903579323074;0.1698865304192791;0.2693754864197532;0.2616029117322161
5;0.3625309738943827;118;49;0.22750101083685453;0.2665322732901614;0.23264530609254686;0.016467730003319234;0.1746215801059985;0.23760705227231524;0.23264530609254686
6;0.3203583590206286;119;41;0.22811364339306106;0.2784815372535474;0.2331639991442833;0.018040462164271142;0.17803835173544222;0.23792024312156657;0.23316399914428323
3;0.3573694086049784;118;46;0.23031234058025343;0.27621364470821563;0.2379219105494941;0.01796038497342837;0.16875201455251082;0.24383679211531387;0.23792191054949416
7;0.37117652827191705;118;52;0.23763727164883894;0.2892457646754644;0.24529325064006968;0.01746232715722447;0.17586010976111624;0.2512306428989767;0.2452932506400697
1;0.4023681332419267;118;55;0.2531122018260002;0.2912586356563369;0.24488214453567755;0.019391178498920802;0.18110155477871778;0.250336173765778;0.24488214453567755
0;0.39478153357209345;118;54;0.2196721517054046;0.25594768315666616;0.22440338140857385;0.014041583576573168;0.17326863494913317;0.22877603463938112;0.22440338140857383
7;0.2967254195543802;117;59;0.21886561189977777;0.2546157148800157;0.23440469635832775;0.010084608364689017;0.1852525282232987;0.23857013433587257;0.23440469635832772
0;0.35906632256438487;118;53;0.2320584867179304;0.28253441482101227;0.24893872204695297;0.02068557320691979;0.17728321980475717;0.25506615368745167;0.248938722046953
5;0.33093470621629056;119;47;0.24518936991935034;0.304402458853259;0.26627041852958794;0.021084974214870798;0.18582589288752124;0.27321117675330236;0.266270418529588
1;0.29679355194684676;119;45;0.22140764960780837;0.24507896462777062;0.22410956385500022;0.0104648664545028;0.18758984829974049;0.22726048697928714;0.22410956385500022
0;0.35679533505224015;118;51;0.22058993681324848;0.2711061845450259;0.22915801251667958;0.018839122605061872;0.16962836809558704;0.2342485333470345;0.22915801251667958
7;0.43167538585425347;119;43;0.28525832179385646;0.28525832179385646;0.24134165929881404;0.01620879079424912;0.18325732264874037;0.24635317915122495;0.24134165929881404
5;0.42881261732878806;119;44;0.2905497947672838;0.2905497947672838;0.24142476195744433;0.021960135167699214;0.16427483467337253;0.24808126204843212;0.2414247619574443
1;0.3456846362229817;118;57;0.2393936806383647;0.2707683699185798;0.23642518826292078;0.015238675871026685;0.1806137566884345;0.24119775590992634;0.23642518826292078
1;0.3125369780623295;119;48;0.21934062213926864;0.24866840168305246;0.2278809412348003;0.011530648117933445;0.19244218493804038;0.23093859913310635;0.22788094123480032
7;0.35917495557290274;120;40;0.22837614897678563;0.26676768838772213;0.23448041398310226;0.014305594146541667;0.18086285790142068;0.23914775962927837;0.23448041398310226
3;0.3323395358813157;118;56;0.22347153023287192;0.261182423135801;0.22776506130326013;0.016251647232206862;0.17592286851026515;0.2321982099449226;0.2277650613032601
13;0.3860565925616539;118;58;0.2361044592422915;0.2991660997607372;0.2608539613268834;0.02245647515413944;0.1692995780059036;0.26868299339885404;0.26085396132688327
5;0.36874991646094435;119;49;0.2291098120875334;0.26545854068019353;0.23241065850437917;0.016117324229428038;0.17485986815404797;0.23737614395186177;0.23241065850437917
4;0.32794399596736196;120;41;0.22618789316188234;0.27992160524857546;0.23251600881236945;0.020140650141425607;0.1744301696857484;0.23757231327986728;0.23251600881236945
3;0.357629020039305;119;46;0.2337222391423146;0.27093217208814324;0.23859033671094973;0.01622825370411529;0.1717016843955555;0.244361493417087;0.23859033671094973
8;0.3726566432974011;119;52;0.2349724504691258;0.28584142464528745;0.2419858275672481;0.01792891751871749;0.17388580203512016;0.24786150162306111;0.2419858275672481
1;0.3962750066916269;119;55;0.24995552468383964;0.28796002152178046;0.24341528642681332;0.018750372238993635;0.1794718791891195;0.24893232722101322;0.2434152864268133
0;0.38984511774334857;119;54;0.21936061814811092;0.2587628936852402;0.2249242946938499;0.014228394762666638;0.1756245270619022;0.22917788143437154;0.22492429469384986
6;0.296302554891745;118;59;0.2194919325260951;0.25879730889703595;0.236875048603141;0.011123733045557627;0.18718800939530728;0.2411239049594292;0.236875048603141
0;0.36754931676020614;119;53;0.23260005380275608;0.28543216204513167;0.24946653704838628;0.021119899725928547;0.17667538937097071;0.25574696138830477;0.2494665370483863
7;0.33913241914403347;120;47;0.24329831237154467;0.29815818532061655;0.2612981298531973;0.021019488180950046;0.17961287457295633;0.26840873593916303;0.2612981298531973
2;0.29817787480694136;120;45;0.21877562337804266;0.24354333028816988;0.2228695493136974;0.01059386377890987;0.18739704633496668;0.2259573892757525;0.2228695493136974
0;0.35489448257932055;119;51;0.21773083869359702;0.2681888209219012;0.22753674731211282;0.01854206574155042;0.16620921457774168;0.2328280903061675;0.22753674731211282
7;0.43556740444861064;120;43;0.2828140384467471;0.2828140384467471;0.24142813179113062;0.016356456253180232;0.1821746246374337;0.24658608039686644;0.24142813179113065
4;0.42154424301509774;120;44;0.2886736971105384;0.2897299863191254;0.242373378979039;0.0219471011741476;0.16673373843696482;0.24895772136168237;0.242373378979039
1;0.34079088675940905;119;57;0.2401717147971428;0.26973419243222707;0.23787506196248887;0.015174423002162388;0.1819103671100629;0.24270369900067557;0.23787506196248887
1;0.3163790646060056;120;48;0.21379680772288712;0.2441412363589202;0.2219826855391076;0.012310285939754738;0.18910167671046915;0.2248449389615581;0.2219826855391076
6;0.3656492991694968;121;40;0.26397438985679933;0.2643963807321402;0.2301616007437448;0.015529802916280889;0.17682006395138478;0.23484598499463197;0.2301616007437448
4;0.3330988603145286;119;56;0.2214815024981715;0.25340997513709435;0.22446374234739097;0.014834191377420376;0.174761890336534;0.22875202095087369;0.22446374234739097
12;0.38197329420042103;119;58;0.23442832402860617;0.3020754732576152;0.2594831592591717;0.022013877226269334;0.164853345444902;0.267647824948946;0.2594831592591717
5;0.3298977409085435;121;41;0.22083987821864748;0.2808705258657078;0.23025348726150266;0.020572430512388485;0.1705743016104457;0.23549443557646801;0.23025348726150266
4;0.3671844784936162;120;49;0.23329362677667997;0.2646529567298891;0.23561190530426415;0.015986724359508278;0.17998148483515086;0.24045446844488758;0.23561190530426412
3;0.36048194753781765;120;46;0.23410618219435875;0.27292413078115796;0.2383253129443488;0.0159993803977572;0.17296795868015738;0.24401459431341857;0.2383253129443488
7;0.36867667747230104;120;52;0.23465550030859256;0.28724619875293744;0.241731472173461;0.018589123682569764;0.17715054619219847;0.247353166367159;0.24173147217346103
0;0.4055967275819902;120;55;0.24466015227902504;0.2902896311339392;0.2422985281859752;0.018552137585917127;0.18086084808226588;0.24764660649648912;0.24229852818597516
0;0.39476002015809664;120;54;0.2187621106359132;0.25807040764526323;0.2245207920148906;0.013907959593170443;0.175109005637481;0.2288220303195059;0.2245207920148906
6;0.3018197195056093;119;59;0.22131309234613886;0.26113904292833867;0.23620786540201033;0.01118113677363928;0.1881543248709183;0.24035392759776228;0.23620786540201033
0;0.3676469868390504;120;53;0.23365312666954588;0.2899823676692924;0.2493985110355833;0.022267649110334402;0.17793295574542975;0.25561950417124424;0.2493985110355833
6;0.336325433216099;121;47;0.23855812582446723;0.294919286646308;0.2566224358435118;0.020854646797909337;0.1762631575687607;0.26367948294412735;0.2566224358435118
1;0.30448580762846855;121;45;0.22259628403068818;0.25087074499369694;0.22487766100697185;0.011627240072505592;0.19246642093107497;0.22772397387482682;0.22487766100697185
0;0.36565786740084255;120;51;0.2196344923541671;0.2743165389664335;0.23065067449611035;0.018998457307290467;0.17100825382255552;0.23584247756960453;0.2306506744961104
7;0.42066126552220057;121;43;0.28023789341881106;0.28023789341881106;0.2402028025462847;0.016155311539959232;0.18281631900405526;0.24524240874970993;0.2402028025462847
5;0.42721270836439784;121;44;0.29122892183630056;0.2915116962319648;0.24393378136680713;0.02154380384374191;0.16790019835953357;0.2506109515459161;0.2439337813668071
1;0.34729372336464315;120;57;0.24125567143850554;0.27255554640322843;0.2358603307156074;0.015547886087773348;0.1816859569315504;0.24057614669256355;0.2358603307156074
1;0.32084484710599226;121;48;0.2177161060959084;0.2462596509940435;0.22382213096549383;0.010956944063321518;0.19068055195414033;0.22673258124694415;0.22382213096549386
6;0.3694829459518392;122;40;0.2617164342872462;0.26200385065870113;0.22984450463669234;0.01452794022175429;0.17637748638348014;0.23458112921617605;0.22984450463669234
4;0.332109901738001;120;56;0.22250906631475997;0.253925605640901;0.2242506879077811;0.014600536284138071;0.17577400583783556;0.2284705264743793;0.22425068790778105
14;0.3779170768190977;120;58;0.23149122387717488;0.296591301893097;0.25772902453144564;0.021868015911715593;0.16690337286976545;0.26563529144891673;0.25772902453144564
4;0.3630518175848944;121;49;0.22554075301320972;0.2600034795726689;0.2288652585318994;0.016911910880223435;0.17329689684796248;0.2337451996429534;0.22886525853189943
1;0.3426776151356138;122;41;0.22717928101120705;0.2801155820110713;0.23268344183400516;0.01983989435011503;0.1715093652318253;0.23810283203618268;0.23268344183400516
3;0.353856487583732;121;46;0.2289385082096365;0.2717373712227382;0.2361381266416759;0.017334328358255713;0.16962580063823823;0.24197915243801182;0.23613812664167597
7;0.3735763546518423;121;52;0.2389849395018176;0.28672935739139005;0.24183159884320404;0.017711793231510096;0.17457643261043554;0.24773785990047267;0.24183159884320404
0;0.408773270030807;121;55;0.24010231540968913;0.29147292307783024;0.2396240489967909;0.019632370780687688;0.177924760569287;0.2450424001051553;0.2396240489967909
0;0.3947859025493683;121;54;0.22210550650553518;0.25977138491146473;0.22776192721210975;0.013788172254893946;0.17858025210194042;0.23208099783084982;0.22776192721210972
6;0.29563469943834375;120;59;0.2170834895879564;0.2576217124399607;0.23292262112084908;0.011625421679429662;0.18698777869929617;0.23692119551423269;0.23292262112084908
0;0.3781897344845264;121;53;0.23627640343088926;0.29419699847669223;0.25159646328037355;0.022242712904332964;0.18155015881471057;0.25774783846007765;0.25159646328037355
4;0.3343264025659116;122;47;0.2349868334650321;0.292973250367733;0.2548751564067549;0.021771024568995108;0.17339758349552367;0.2620932262961269;0.2548751564067549
1;0.3017554687170334;122;45;0.21586741570298631;0.24255429657966887;0.22059789883711134;0.01096702595916896;0.1835032391259629;0.22388410185900615;0.22059789883711134
0;0.36513703113405727;121;51;0.2199997814352217;0.27258170788809344;0.2312594428548351;0.018275291695108626;0.17215077561565653;0.23645028898632106;0.2312594428548351
7;0.4272569815680777;122;43;0.2821796089342154;0.2821796089342154;0.2380934027603806;0.01675384132077305;0.18085529368281542;0.24316410696640164;0.2380934027603806
5;0.4314574124671041;122;44;0.28518639480682806;0.2852246715776634;0.23943945917696938;0.020789108518911067;0.16437835642920284;0.2460890962028168;0.23943945917696932
1;0.34480974500529604;121;57;0.2365259265746622;0.2701540840188453;0.23505209010815217;0.015199097489830922;0.1823339623774397;0.23968172738761984;0.23505209010815217
2;0.3587108672666589;122;48;0.22073492961541363;0.25129419745918846;0.226412799175053;0.012215964373069054;0.1802008720403045;0.230506697751838;0.22641279917505305
4;0.33397844636589125;121;56;0.21929560294068867;0.25181706624808053;0.22209741784940187;0.014760300691226353;0.17294735544175996;0.22641371228180102;0.22209741784940187
7;0.3711178041603722;123;40;0.2651785239355216;0.2651785239355216;0.23005774853568364;0.01590462323618353;0.17863010787991979;0.23465341004109233;0.23005774853568364
13;0.37521535236254056;121;58;0.23001875604419172;0.29670264293216586;0.2563620692278447;0.0228260537740321;0.16673355736704978;0.26423312834309864;0.25636206922784466
5;0.35956627147411246;122;49;0.22770889438440256;0.2588480738998602;0.22904379672087496;0.015827023502192256;0.17516203701988572;0.2338171631011894;0.22904379672087494
1;0.3343066441849903;123;41;0.22668162752547877;0.2821179607080694;0.2335396872036137;0.020379623572484445;0.17307708004071953;0.23894272869476593;0.23353968720361365
3;0.34842427930652803;122;46;0.22702289336670112;0.268910715405155;0.23396065022793958;0.017241691223166492;0.17030611359674364;0.23959978352269476;0.23396065022793958
1;0.4099996617827057;122;55;0.2473528362682826;0.29084912659636264;0.23962323190955925;0.02022964951062481;0.17850374381494694;0.2450377861348084;0.23962323190955925
7;0.37268250419699356;122;52;0.2404720367185276;0.2864806923649552;0.23975423376610847;0.0171997682460301;0.17496672434113064;0.2454937367272156;0.2397542337661084
0;0.3901236431007292;122;54;0.21717915024156179;0.25668091626257616;0.22418304491895427;0.013360081769813171;0.17485973985267128;0.22855257938620122;0.22418304491895433
5;0.2959003526229696;121;59;0.21588930721288918;0.2544371117299123;0.2316772936845608;0.011035369571282627;0.18676375883210847;0.23562154178775066;0.2316772936845608
0;0.37673125468539315;122;53;0.23739576456207617;0.2924797304352358;0.25177163778799316;0.02096926904364407;0.1818492057383468;0.25796604176120774;0.2517716377879932
5;0.34524718045931024;123;47;0.23440254707578756;0.29282502859897397;0.25421398794749045;0.02170818803144461;0.17238010747662796;0.2615268027980782;0.25421398794749045
1;0.29762953073966425;123;45;0.21711591191476964;0.23995903181140565;0.21822702061993873;0.011593106144106767;0.1831951300494355;0.22135752999006883;0.21822702061993873
0;0.36527798849221255;122;51;0.217710378835285;0.2711063148074872;0.22860645036952312;0.01892064014103911;0.17014683896509453;0.23378536704248815;0.22860645036952318
7;0.42932553423982167;123;43;0.28447568554084346;0.28447568554084346;0.23905456697524516;0.016400848709876088;0.1817776292460976;0.24417293162338174;0.23905456697524516
5;0.42918099616526373;123;44;0.28591850733556323;0.28672295185416696;0.240960375813596;0.021156006253978135;0.16743914595378745;0.24753035805638743;0.240960375813596
1;0.3482690240911078;122;57;0.23791992245136218;0.2694396688224427;0.2339520651528496;0.015641776640390705;0.18155390941708388;0.23859399957309815;0.23395206515284964
2;0.3485415462919973;123;48;0.22944874482020977;0.2576984745930171;0.23496155268469665;0.011107892050718673;0.19079710889192344;0.23890816255554023;0.23496155268469665
4;0.33094958942669334;122;56;0.22296844433681892;0.2534701843084849;0.22456216174699528;0.014503581991140877;0.17635671595115954;0.22883266544967387;0.22456216174699528
7;0.3583541731016655;124;40;0.25956027057638076;0.25956027057638076;0.2247610093517217;0.01694417390476052;0.17278450276506935;0.229445903841789;0.2247610093517217
14;0.37453006637423647;122;58;0.23055694413863764;0.29336905550671555;0.2554177072377658;0.021779865190530327;0.1672691434870124;0.2632267578889665;0.25541770723776586
1;0.33922274315955375;124;41;0.23236456739121214;0.28533583206417784;0.23959021151191762;0.02021591037167535;0.18241033236220155;0.24474411119397146;0.23959021151191762
4;0.3591538744007759;123;49;0.22919783728021498;0.2583870839830219;0.22853720498751282;0.015483274822018344;0.1745209775780505;0.23336418701133713;0.22853720498751282
3;0.3462886370643367;123;46;0.23242036715564973;0.27187813715543674;0.23666491783079577;0.016020348255669104;0.17592620405604484;0.24209263267875222;0.2366649178307957
7;0.37361808571017663;123;52;0.23958783031793057;0.2885726503408151;0.23949121820021615;0.018142764767538854;0.17726570212784964;0.24505179623221485;0.23949121820021613
1;0.4093069637322046;123;55;0.24996992913925994;0.28839237204896956;0.2390440722605914;0.019770619479432195;0.17696250392320176;0.24459178687797511;0.2390440722605914
0;0.3893775096716573;123;54;0.21389431459976446;0.25000900574089535;0.22074172381746174;0.013482521912646466;0.17089177910857076;0.22519639972761796;0.2207417238174617
13;0.29619171868755506;122;59;0.21946039191303734;0.25613562793705746;0.23353449029397857;0.01066661863809378;0.18553491929241686;0.23778675562012686;0.23353449029397855
0;0.3835017740404856;123;53;0.23867183434144829;0.29031422435948784;0.25036204668265816;0.020390319061540898;0.18213465261768738;0.25645896274803853;0.25036204668265816
4;0.34720944558970124;124;47;0.23747995352759696;0.29372834938558545;0.2551578174579738;0.021099924892551337;0.17574200644420993;0.2623159494656019;0.2551578174579738
1;0.29259971637089344;124;45;0.2205220142621604;0.24253014471577633;0.21952551949492816;0.011488082612982514;0.1843461157864346;0.22269640968015078;0.21952551949492816
0;0.3681867316030132;123;51;0.22552965733840277;0.27764972731540105;0.23250610017001247;0.0188554151049186;0.18161546599943756;0.23705377386185109;0.23250610017001247
5;0.4230511612905566;124;44;0.2851275938604888;0.2884938443642693;0.239423673513839;0.021682685283918937;0.16698348204196062;0.24595305911847248;0.239423673513839
6;0.4308379563481832;124;43;0.2814097951764838;0.2860260413305695;0.2401463086409591;0.01697454938253636;0.1844791810799904;0.24516385668939275;0.24014630864095912
1;0.35239685163726153;123;57;0.23963155537125763;0.2713368257470465;0.23512401899508176;0.01517174351260562;0.1846102048431543;0.23963801940865823;0.23512401899508173
2;0.3435209399221259;124;48;0.22162507520874583;0.252582477959795;0.22807250950429606;0.012324146380016643;0.1882362847945643;0.2316631415398787;0.22807250950429606
3;0.34162993424472177;123;56;0.2180146277395733;0.2554366458186885;0.22493103597388023;0.015258064331961186;0.1732016715214016;0.2295536600313358;0.22493103597388023
7;0.3574123856473034;125;40;0.2609593518658291;0.2609593518658291;0.22473633849232202;0.016437267754969637;0.17324897348300672;0.22941700803862342;0.224736338492322
15;0.38010096531923065;123;58;0.22778613399024839;0.2932251232552492;0.25363687750376573;0.021789596962623416;0.16625845932115707;0.26144516168178605;0.25363687750376573
4;0.35539348731554976;124;49;0.22570425834727248;0.25856610789006096;0.22833313750111617;0.01580208555814748;0.1755829130333099;0.2330877709343393;0.22833313750111617
1;0.3351448629960154;125;41;0.23027379246218235;0.2833397032643076;0.23588592555163976;0.020171734284245218;0.17716696810422405;0.24122401259231394;0.23588592555163976
3;0.35526843168007083;124;46;0.24022218066177142;0.2776488167563803;0.23686459369990467;0.016494860683528366;0.1750720063039569;0.24243425913587724;0.23686459369990467
7;0.36889596279624326;124;52;0.23617567239880852;0.28633681094615027;0.23841086761708022;0.018164844936038156;0.17697477198590428;0.24394840072223237;0.2384108676170802
0;0.4082138022394211;124;55;0.24543828897741413;0.2874169904686894;0.2409083395755834;0.019492687755803813;0.1807667461373904;0.2463291929230997;0.24090833957558333
0;0.38963635926969076;124;54;0.21768270187064523;0.2554599875730484;0.223304722081023;0.013244920263288615;0.1756698031743392;0.22759828822804135;0.223304722081023
9;0.28266664557432647;123;59;0.21670992519579568;0.2580994735082608;0.2325514795566046;0.011439789004425334;0.18592666018055345;0.23671795277744323;0.2325514795566046
0;0.37309094044206875;124;53;0.23801536975520377;0.2896770356247375;0.24987305779954994;0.019694704090049118;0.18261512436154864;0.2559353413670632;0.24987305779954994
4;0.3403400237308033;125;47;0.23825198917621124;0.2934324677217741;0.2546983812504917;0.020653764489730175;0.17706487880519423;0.26175597238188236;0.2546983812504917
1;0.2902177297098051;125;45;0.22240168809525018;0.2434610251407721;0.2214316441962165;0.011733175046354611;0.18877953102779702;0.22440001812061824;0.22143164419621644
0;0.3606527508338775;124;51;0.2272321365076287;0.2784516280493222;0.23530646935109747;0.017577121574590824;0.18313335171943781;0.24000908534770557;0.23530646935109747
5;0.4287775421745855;125;44;0.28563786172266636;0.2889147564578156;0.24011721030758795;0.021895689542893473;0.16862980132701055;0.24661606566945862;0.240117210307588
7;0.4371085106927839;125;43;0.28067492926502396;0.2853544550657938;0.24205780218428266;0.016097069138869206;0.1812773138360675;0.2475833011250295;0.24205780218428266
1;0.342841786412418;124;57;0.23980381902491177;0.27261869079713696;0.23575471153359873;0.014560316563554415;0.1842640909595442;0.24039581076206212;0.23575471153359873
2;0.3443859037626913;125;48;0.22426197468270237;0.25600062182655814;0.23174058626222335;0.012095777432764984;0.19060246050259427;0.23548041587673507;0.2317405862622233
3;0.3362478977749095;124;56;0.22073915588387413;0.25832985849301315;0.22652051730889822;0.014757516530423263;0.1777684306191295;0.2309147792035757;0.22652051730889822
7;0.35425990942798746;126;40;0.26289356674521736;0.26289356674521736;0.22534671168152812;0.016782952412693064;0.17401011157879864;0.23005347885512592;0.22534671168152812
15;0.38434301689304984;124;58;0.2304496941036729;0.29315063739599734;0.2529501278849196;0.021448177405015274;0.16577643799753533;0.26080751512104294;0.2529501278849196
4;0.3589244436146304;125;49;0.22265661591511987;0.2576019558928314;0.2259089871642507;0.015678609381676124;0.17469159700857662;0.23056511354203926;0.2259089871642507
1;0.3383117418884635;126;41;0.23311579945421346;0.28486744182230983;0.23405299869062587;0.02012574557441137;0.17531890596612973;0.23943800079543043;0.23405299869062587
3;0.3474359784933613;125;46;0.24112566617099063;0.2784201288599859;0.237492749006272;0.015991528669515503;0.17695398255626166;0.24299627322900025;0.237492749006272
7;0.36820468541227036;125;52;0.2355700031880789;0.2840468415361448;0.2363538753565491;0.018431042702887625;0.17305460530557515;0.2421083544520922;0.23635387535654906
1;0.4152495921953575;125;55;0.246047037132219;0.28717630354819357;0.2370745589025971;0.01959164847453782;0.17499598889587398;0.2427180652668447;0.2370745589025971
0;0.3857648260175089;125;54;0.21942878836063084;0.2640889466655829;0.22644685636153591;0.014572820524560147;0.17397140586591903;0.2312173518611374;0.22644685636153591
10;0.28559029027447885;124;59;0.2123485610984641;0.25935447931453093;0.23045939348045416;0.011865937102231168;0.18169398775554063;0.23485485588433208;0.23045939348045416
0;0.3778468081707522;125;53;0.23328549138309457;0.2875915202616416;0.24559888212059325;0.021140538386655118;0.17970981490096855;0.2515887973223773;0.24559888212059325
4;0.33544061051789;126;47;0.23673524304224952;0.29284403125604175;0.2540245017062974;0.020753613369688218;0.17660026999983697;0.26112309864313704;0.25402450170629737
1;0.2927287481962605;126;45;0.2201280224972112;0.24360545225483066;0.21955356368139764;0.01173721021111333;0.18817394814123925;0.22243058600171067;0.21955356368139764
0;0.36161524802772416;125;51;0.22988367399656928;0.27788677292363795;0.23360354917570117;0.018274373713086878;0.18213492074555176;0.23828251539662385;0.23360354917570117
5;0.4188743811576491;126;44;0.2878617463932461;0.29166716246114166;0.23979854809347748;0.021817428543166078;0.1688742451510587;0.2463012027342536;0.23979854809347748
7;0.43480652237084116;126;43;0.2774922680587745;0.28105727648129764;0.23622466285015464;0.016617358864919086;0.17395963748057142;0.24193339651943416;0.23622466285015464
1;0.3479922585730104;125;57;0.23887788134386775;0.26615846497232426;0.233376373197681;0.015071251358483745;0.18340779674391622;0.23791897105711418;0.23337637319768104
2;0.34256424568286703;126;48;0.2200515919147183;0.25180610125606734;0.22871040516053853;0.0119055296470882;0.18723834052181015;0.2325127479738974;0.22871040516053853
